eventID,Cell Type,Center.x,Center.y,Radius,Slice,Frame,Size,Dilation,Orientation,Series
10,Mother,354.236,217.039,49.91,4,51,92.69,1,100,1
0,Mother,269.299,399.956,49.91,4,52,71.3,1,130,1
4,Mother,376.929,155.082,49.91,4,54,92.69,1,80,1
11,Mother,420.351,524.512,49.91,4,54,71.3,1,130,1
12,Mother,477.326,394.657,49.91,4,54,71.3,1,120,1
0,Mother,380.44,155.701,49.91,4,55,92.69,1,80,1
4,Mother,250.026,504.549,49.91,4,55,71.3,1,40,1
6,Mother,457.625,102.917,49.91,4,55,71.3,1,150,1
7,Mother,375.92,80.4434,49.91,4,55,71.3,1,150,1
8,Mother,278.429,513.607,49.91,4,55,71.3,1,120,1
3,Mother,381.059,152.19,49.91,4,56,92.69,1,80,1
0,Mother,386.223,163.961,49.91,4,57,92.69,1,80,1
1,Mother,289.277,268.586,49.91,4,57,71.3,1,30,1
0,Mother,427.8,509.795,49.91,4,58,71.3,1,90,1
2,Mother,456.397,288.33,49.91,4,58,92.69,1,160,1
3,Mother,555.909,274.923,49.91,4,58,71.3,1,150,1
1,Mother,384.57,152.81,49.91,4,59,92.69,1,80,1
4,Mother,649.268,39.8512,49.91,4,59,71.3,1,70,1
6,Mother,368.361,209.716,49.91,4,59,114.08,1,110,1
0,Mother,385.02,149.73,49.91,4,60,92.69,1,90,1
16,Mother,290.612,183.077,49.91,4,60,71.3,1,140,1
8,Mother,312.986,131.402,49.91,4,60,71.3,1,30,1
11,Mother,308.073,268.489,49.91,4,60,71.3,1,160,1
18,Mother,503.503,412.855,49.91,4,60,71.3,1,130,1
20,Mother,361.941,201.934,49.91,4,60,92.69,1,120,1
1,Mother,374.325,153.295,49.91,4,61,92.69,1,90,1
6,Mother,414.729,212.773,49.91,4,61,71.3,1,40,1
12,Mother,451.708,305.828,49.91,4,61,92.69,1,170,1
15,Mother,302.284,273.97,49.91,4,61,71.3,1,160,1
16,Mother,548.422,208.601,49.91,4,61,71.3,1,140,1
17,Mother,286.029,188.539,49.91,4,61,71.3,1,140,1
18,Mother,343.417,212.629,49.91,4,61,71.3,1,120,1
2,Mother,382.916,141.658,49.91,4,62,92.69,1,80,1
4,Mother,452.327,302.317,49.91,4,62,92.69,1,170,1
6,Mother,308.756,268.074,49.91,4,62,71.3,1,150,1
0,Mother,293.453,266.962,49.91,4,63,71.3,1,160,1
1,Mother,569.94,507.965,49.91,4,63,71.3,1,160,1
0,Mother,484.379,419.917,49.91,4,64,71.3,1,160,1
3,Mother,491.134,119.112,49.91,4,64,71.3,1,120,1
0,Mother,304.439,195.085,49.91,4,67,71.3,1,70,1
2,Mother,486.202,435.755,49.91,4,67,71.3,1,160,1
0,Mother,371.789,472.184,49.91,4,68,71.3,1,40,1
3,Mother,476.046,107.24,49.91,4,68,71.3,1,30,1
0,Mother,631.858,305.153,49.91,4,69,71.3,1,130,1
2,Mother,288.45,281.413,49.91,4,69,71.3,1,120,1
9,Mother,270.915,275.534,49.91,4,70,71.3,1,110,1
2,Mother,513.36,253.115,49.91,4,70,71.3,1,90,1
2,Mother,426.938,300.253,49.91,4,71,71.3,1,30,1
6,Mother,479.6,147.874,49.91,4,71,71.3,1,10,1
8,Mother,484.12,317.217,49.91,4,71,71.3,1,100,1
3,Mother,526.648,127.182,49.91,4,72,71.3,1,80,1
43,Mother,362.841,256.312,49.91,4,72,92.69,1,130,1
14,Mother,483.73,150.766,49.91,4,72,71.3,1,10,1
23,Mother,448.816,301.698,49.91,4,72,71.3,1,170,1
39,Mother,354.648,263.187,49.91,4,72,71.3,1,130,1
71,Mother,470.58,81.995,49.91,4,72,71.3,1,90,1
0,Mother,320.586,413.027,49.91,4,73,71.3,1,170,1
1,Mother,530.093,412.329,49.91,4,73,71.3,1,150,1
2,Mother,370.689,282.303,49.91,4,73,71.3,1,130,1
18,Mother,257.704,213.9,49.91,4,74,71.3,1,60,1
7,Mother,419.059,162.511,49.91,4,74,71.3,1,80,1
2,Mother,288.293,208.177,49.91,4,75,71.3,1,70,1
0,Mother,205.243,475.884,49.91,4,76,71.3,1,60,1
1,Mother,270.016,216.7,49.91,4,76,71.3,1,160,1
76,Mother,287.326,207.117,49.91,4,77,71.3,1,100,1
24,Mother,314.94,142.992,49.91,4,77,71.3,1,50,1
33,Mother,281.797,277.021,49.91,4,77,71.3,1,30,1
66,Mother,628.515,361.624,49.91,4,77,71.3,1,110,1
1,Mother,275.484,277.665,49.91,4,78,71.3,1,20,1
7,Mother,495.967,332.122,49.91,4,78,71.3,1,140,1
0,Mother,421.773,168.931,49.91,4,79,71.3,1,10,1
1,Mother,267.491,279.395,49.91,4,79,71.3,1,10,1
2,Mother,272.426,430.564,49.91,4,79,71.3,1,100,1
3,Mother,254.651,535.058,49.91,4,79,71.3,1,100,1
0,Mother,633.02,378.638,49.91,4,80,71.3,1,130,1
1,Mother,188.383,450.333,49.91,4,80,71.3,1,120,1
0,Mother,252.034,286.2,49.91,4,81,71.3,1,20,1
4,Mother,538.032,176.614,49.91,4,81,71.3,1,140,1
10,Mother,516.719,406.42,49.91,4,81,71.3,1,130,1
6,Mother,377.247,479.154,49.91,4,81,71.3,1,140,1
8,Mother,349.937,85.6419,49.91,4,81,71.3,1,130,1
3,Mother,267.287,284.169,49.91,4,82,71.3,1,80,1
7,Mother,306.076,518.751,49.91,4,82,71.3,1,10,1
8,Mother,481.83,93.9393,49.91,4,82,71.3,1,170,1
22,Mother,582.11,490.587,49.91,4,82,71.3,1,120,1
26,Mother,634.304,367.105,49.91,4,82,71.3,1,110,1
0,Mother,262.326,291.165,49.91,4,83,71.3,1,10,1
2,Mother,333.641,323.321,49.91,4,83,71.3,1,160,1
4,Mother,596.932,496.2,49.91,4,83,71.3,1,150,1
5,Mother,600.906,345.715,49.91,4,83,71.3,1,140,1
22,Mother,550.207,301.944,49.91,4,84,71.3,1,10,1
0,Mother,186.836,445.881,49.91,4,85,71.3,1,40,1
1,Mother,504.822,327.758,49.91,4,85,71.3,1,150,1
0,Mother,364.398,86.1405,49.91,4,86,71.3,1,60,1
1,Mother,213.517,169.578,49.91,4,86,71.3,1,50,1
2,Mother,568.037,232.527,49.91,4,86,71.3,1,150,1
21,Mother,495.377,235.568,49.91,4,87,92.69,1,20,1
33,Mother,566.294,476.288,49.91,4,87,71.3,1,160,1
0,Mother,226.145,253.845,49.91,4,88,71.3,1,70,1
1,Mother,565.075,479.638,49.91,4,88,71.3,1,160,1
2,Mother,266.296,435.386,49.91,4,88,71.3,1,160,1
1,Mother,248.902,297.152,49.91,4,89,71.3,1,10,1
1,Mother,505.206,300.347,49.91,4,90,71.3,1,30,1
2,Mother,373.664,101.394,49.91,4,90,71.3,1,10,1
3,Mother,421.751,512.756,49.91,4,90,71.3,1,110,1
11,Mother,260.582,190.503,49.91,4,91,71.3,1,160,1
4,Mother,529.589,432.85,49.91,4,91,71.3,1,40,1
9,Mother,254.686,288.893,49.91,4,91,71.3,1,10,1
17,Mother,644.478,149.588,49.91,4,91,71.3,1,140,1
20,Mother,256.457,112.89,49.91,4,91,71.3,1,130,1
8,Mother,446.063,212.487,49.91,4,92,71.3,1,160,1
16,Mother,245.832,198.813,49.91,4,92,71.3,1,150,1
12,Mother,460.235,112.656,49.91,4,92,71.3,1,150,1
12,Mother,611.167,362.666,49.91,4,93,71.3,1,120,1
4,Mother,577.53,481.275,49.91,4,93,71.3,1,180,1
9,Mother,551.441,235.666,49.91,4,93,71.3,1,160,1
11,Mother,565.342,342.351,49.91,4,93,71.3,1,130,1
10,Mother,456.286,205.056,49.91,4,95,71.3,1,60,1
24,Mother,262.925,270.345,49.91,4,95,92.69,1,130,1
18,Mother,572.144,262.171,49.91,4,95,71.3,1,160,1
28,Mother,181.425,467.445,49.91,4,95,71.3,1,110,1
0,Mother,679.635,146.512,49.91,4,96,71.3,1,50,1
4,Mother,373.201,97.9345,49.91,4,96,71.3,1,20,1
6,Mother,568.794,260.952,49.91,4,96,71.3,1,160,1
7,Mother,246.881,261.166,49.91,4,96,71.3,1,150,1
30,Mother,318.703,302.945,49.91,4,97,71.3,1,100,1
2,Mother,478.353,339.486,49.91,4,97,71.3,1,80,1
22,Mother,226.199,198.835,49.91,4,97,71.3,1,140,1
28,Mother,566.726,313.511,49.91,4,97,71.3,1,100,1
36,Mother,124.775,527.62,49.91,4,97,71.3,1,90,1
0,Mother,219.399,453.105,49.91,4,98,71.3,1,80,1
1,Mother,558.449,315.044,49.91,4,98,71.3,1,110,1
0,Mother,179.27,153.32,49.91,4,99,71.3,1,160,1
1,Mother,653.8,314.664,49.91,4,99,71.3,1,130,1
6,Mother,537.453,491.671,49.91,4,99,71.3,1,120,1
0,Mother,563.313,255.163,49.91,4,100,71.3,1,160,1
1,Mother,533.888,485.496,49.91,4,100,71.3,1,120,1
2,Mother,161.074,474.332,49.91,4,100,71.3,1,120,1
2,Mother,548.765,268.642,49.91,4,101,71.3,1,170,1
0,Mother,483.696,144.948,49.91,4,102,71.3,1,80,1
5,Mother,547.167,268.255,49.91,4,102,71.3,1,160,1
4,Mother,677.263,129.71,49.91,4,102,71.3,1,160,1
6,Mother,624.7,328.45,49.91,4,102,71.3,1,140,1
0,Mother,177.846,134.459,49.91,4,103,71.3,1,170,1
3,Mother,554.604,270.053,49.91,4,103,71.3,1,150,1
3,Mother,457.882,147.636,49.91,4,104,71.3,1,80,1
9,Mother,200.992,313.005,49.91,4,104,71.3,1,40,1
6,Mother,461.392,148.256,49.91,4,105,71.3,1,80,1
16,Mother,229.932,97.9169,49.91,4,105,71.3,1,40,1
18,Mother,151.803,461.496,49.91,4,105,71.3,1,150,1
0,Mother,179.084,127.437,49.91,4,106,71.3,1,80,1
42,Mother,276.785,271.364,49.91,4,106,71.3,1,170,1
6,Mother,223.299,95.2404,49.91,4,106,71.3,1,60,1
27,Mother,580.125,489.257,49.91,4,106,71.3,1,20,1
24,Mother,499.626,184.702,49.91,4,106,71.3,1,20,1
44,Mother,366.599,107.689,49.91,4,106,71.3,1,160,1
66,Mother,529.125,428.741,49.91,4,106,71.3,1,100,1
40,Mother,486.571,326.03,49.91,4,107,71.3,1,110,1
1,Mother,223.299,95.2404,49.91,4,107,71.3,1,60,1
19,Mother,540.221,473.431,49.91,4,107,71.3,1,20,1
15,Mother,295.929,272.978,49.91,4,107,71.3,1,30,1
25,Mother,469.652,142.472,49.91,4,107,71.3,1,170,1
11,Mother,537.326,462.929,49.91,4,108,71.3,1,120,1
2,Mother,417.193,111.502,49.91,4,109,71.3,1,80,1
9,Mother,181.119,435.581,49.91,4,109,71.3,1,50,1
11,Mother,650.081,160.291,49.91,4,109,71.3,1,110,1
9,Mother,388.436,118.946,49.91,4,110,71.3,1,20,1
11,Mother,533.388,476.201,49.91,4,110,71.3,1,130,1
11,Mother,267.886,154.7,49.91,4,112,71.3,1,50,1
9,Mother,683.004,233.039,49.91,4,112,71.3,1,60,1
26,Mother,393.386,113.799,49.91,4,112,71.3,1,30,1
27,Mother,438.17,141.457,49.91,4,112,71.3,1,30,1
34,Mother,430.652,363.655,49.91,4,112,71.3,1,170,1
0,Mother,400.925,121.988,49.91,4,113,71.3,1,20,1
1,Mother,438.495,374.325,49.91,4,113,71.3,1,180,1
2,Mother,529.24,481.039,49.91,4,113,71.3,1,140,1
4,Mother,219.702,446.226,49.91,4,113,71.3,1,130,1
0,Mother,493.522,158.898,49.91,4,114,71.3,1,30,1
2,Mother,468.614,171.376,49.91,4,114,92.69,1,160,1
3,Mother,538.09,478,49.91,4,114,71.3,1,110,1
0,Mother,493.522,158.898,49.91,4,115,71.3,1,30,1
3,Mother,468.211,171.178,49.91,4,115,92.69,1,170,1
4,Mother,524.567,476.275,49.91,4,115,71.3,1,160,1
29,Mother,410.197,294.888,49.91,4,116,92.69,1,170,1
3,Mother,513.275,490.444,49.91,4,116,71.3,1,80,1
12,Mother,692.359,225.226,49.91,4,116,71.3,1,30,1
17,Mother,228.523,86.0986,49.91,4,116,71.3,1,20,1
18,Mother,470.991,168.568,49.91,4,116,71.3,1,20,1
34,Mother,121.603,192.953,49.91,4,116,71.3,1,150,1
41,Mother,571.494,272.036,49.91,4,116,71.3,1,130,1
49,Mother,332.361,286.541,49.91,4,117,71.3,1,130,1
7,Mother,399.851,267.153,49.91,4,117,92.69,1,60,1
18,Mother,221.205,81.9707,49.91,4,117,71.3,1,40,1
35,Mother,432.676,165.883,49.91,4,117,92.69,1,160,1
48,Mother,521.051,472.591,49.91,4,117,71.3,1,130,1
46,Mother,579.247,270.184,49.91,4,117,71.3,1,130,1
59,Mother,406.5,102.844,49.91,4,117,71.3,1,100,1
2,Mother,408.573,305.068,49.91,4,118,71.3,1,70,1
10,Mother,537.527,460.07,49.91,4,118,71.3,1,50,1
8,Mother,519.714,406.221,49.91,4,119,71.3,1,70,1
13,Mother,538.275,469.883,49.91,4,119,71.3,1,70,1
29,Mother,406.5,102.844,49.91,4,119,71.3,1,10,1
34,Mother,670.22,360.065,49.91,4,119,71.3,1,90,1
0,Mother,414.018,164.187,49.91,4,120,71.3,1,60,1
4,Mother,515.073,492.759,49.91,4,120,71.3,1,100,1
3,Mother,303,71.2749,49.91,4,120,71.3,1,150,1
0,Mother,259.649,466.818,49.91,4,121,71.3,1,30,1
1,Mother,500.883,313.234,49.91,4,121,71.3,1,20,1
2,Mother,313.307,76.9107,49.91,4,121,71.3,1,160,1
3,Mother,532.165,244.749,49.91,4,121,71.3,1,150,1
0,Mother,497.533,314.453,49.91,4,122,71.3,1,20,1
4,Mother,520.675,247.231,49.91,4,122,71.3,1,160,1
7,Mother,652.137,362.597,49.91,4,122,92.69,1,130,1
0,Mother,420.73,296.745,49.91,4,123,71.3,1,80,1
0,Mother,435.791,190.801,49.91,4,124,71.3,1,80,1
2,Mother,521.581,451.343,49.91,4,124,71.3,1,50,1
4,Mother,401.708,137.732,49.91,4,124,71.3,1,170,1
24,Mother,307.765,279.758,49.91,4,125,71.3,1,70,1
92,Mother,397.808,303.564,49.91,4,125,71.3,1,170,1
156,Mother,361.367,181.948,49.91,4,125,92.69,1,140,1
126,Mother,160.596,75.5049,49.91,4,125,71.3,1,150,1
146,Mother,521.052,456.507,49.91,4,125,92.69,1,150,1
57,Mother,474.12,228.091,49.91,4,125,71.3,1,40,1
44,Mother,387.254,301.102,49.91,4,126,71.3,1,160,1
20,Mother,159.282,71.9491,49.91,4,126,71.3,1,30,1
4,Mother,407.721,308.932,49.91,4,127,71.3,1,80,1
17,Mother,190.602,344.992,49.91,4,127,71.3,1,40,1
30,Mother,343.093,153.844,49.91,4,127,71.3,1,100,1
101,Mother,127.278,202.758,49.91,4,128,92.69,1,100,1
80,Mother,328.752,163.432,49.91,4,128,92.69,1,110,1
74,Mother,407.07,305.647,49.91,4,128,71.3,1,110,1
31,Mother,388.818,380.579,49.91,4,129,71.3,1,20,1
10,Mother,280.965,270.004,49.91,4,129,71.3,1,70,1
28,Mother,178.26,62.6609,49.91,4,129,71.3,1,20,1
0,Mother,290.986,476.578,49.91,4,130,71.3,1,50,1
1,Mother,177.349,70.5802,49.91,4,130,71.3,1,20,1
3,Mother,176.437,78.4995,49.91,4,131,71.3,1,20,1
1,Mother,406.183,397.021,49.91,4,132,71.3,1,20,1
6,Mother,702.267,202.732,49.91,4,132,71.3,1,140,1
7,Mother,246.1,289.116,49.91,4,132,71.3,1,130,1
8,Mother,404.632,298.947,49.91,4,132,92.69,1,110,1
2,Mother,199.044,361.848,49.91,4,133,71.3,1,30,1
17,Mother,261.422,70.6099,49.91,4,133,71.3,1,120,1
19,Mother,371.119,269.413,49.91,4,133,71.3,1,110,1
17,Mother,125.749,207.623,49.91,4,135,92.69,1,140,1
4,Mother,190.697,372.835,49.91,4,135,71.3,1,40,1
3,Mother,376.495,297.026,49.91,4,135,135.47,1,50,1
0,Mother,201.439,373.842,49.91,4,136,71.3,1,70,1
8,Mother,128.728,169.923,49.91,4,136,71.3,1,10,1
6,Mother,401.614,394.89,49.91,4,136,92.69,1,20,1
10,Mother,519.756,489.538,49.91,4,136,71.3,1,120,1
12,Mother,411.464,192.243,49.91,4,137,92.69,1,40,1
25,Mother,118.293,179.332,49.91,4,137,71.3,1,20,1
0,Mother,196.87,375.973,49.91,4,138,71.3,1,70,1
2,Mother,160.425,477.71,49.91,4,138,71.3,1,180,1
3,Mother,360.811,113.17,49.91,4,138,71.3,1,160,1
6,Mother,514.059,501.061,49.91,4,138,71.3,1,120,1
9,Mother,193.918,303.059,49.91,4,138,71.3,1,120,1
0,Mother,97.8846,175.379,49.91,4,139,71.3,1,20,1
1,Mother,452.336,178.022,49.91,4,139,71.3,1,10,1
30,Mother,407.075,208.808,49.91,4,139,71.3,1,120,1
19,Mother,407.226,153.916,49.91,4,139,71.3,1,130,1
0,Mother,135.47,217.465,49.91,4,140,71.3,1,90,1
40,Mother,222.524,138.713,49.91,4,140,71.3,1,160,1
20,Mother,206.957,287.431,49.91,4,140,92.69,1,20,1
55,Mother,493.32,490.501,49.91,4,140,71.3,1,110,1
60,Mother,238.855,64.17,49.91,4,140,71.3,1,90,1
2,Mother,503.842,490.494,49.91,4,141,71.3,1,120,1
6,Mother,226.096,121.126,49.91,4,141,71.3,1,110,1
9,Mother,480.933,189.201,49.91,5,1,92.69,1,50,1
57,Mother,554.04,301.736,49.91,5,1,92.69,1,140,1
40,Mother,409.975,385.02,49.91,5,1,71.3,1,180,1
72,Mother,643.354,234.84,49.91,5,1,71.3,1,100,1
14,Mother,461.282,195.981,49.91,5,2,92.69,1,50,1
20,Mother,630.696,231.667,49.91,5,2,71.3,1,130,1
21,Mother,432.967,206.777,49.91,5,2,156.86,1,130,1
5,Mother,467.808,199.359,49.91,5,3,92.69,1,60,1
11,Mother,639.224,231.948,49.91,5,3,71.3,1,10,1
13,Mother,485.66,333.95,49.91,5,3,92.69,1,110,1
14,Mother,434.93,217.465,49.91,5,3,114.08,1,90,1
9,Mother,580.126,281.741,49.91,5,4,71.3,1,50,1
6,Mother,448.806,196.621,49.91,5,4,92.69,1,60,1
19,Mother,481.661,361.789,49.91,5,4,71.3,1,170,1
8,Mother,453.676,195.316,49.91,5,5,92.69,1,60,1
7,Mother,458.518,267.209,49.91,5,6,71.3,1,80,1
46,Mother,406.474,205.837,49.91,5,6,156.86,1,140,1
42,Mother,561.794,303.588,49.91,5,6,92.69,1,140,1
47,Mother,403.743,203.545,49.91,5,6,156.86,1,140,1
59,Mother,404.209,161.065,49.91,5,6,71.3,1,120,1
8,Mother,413.89,192.928,49.91,5,7,92.69,1,60,1
14,Mother,264.169,488.908,49.91,5,7,71.3,1,30,1
16,Mother,390.495,200.531,49.91,5,7,156.86,1,130,1
18,Mother,568.77,197.474,49.91,5,7,71.3,1,110,1
19,Mother,137.888,525.023,49.91,5,7,71.3,1,110,1
54,Mother,438.495,345.805,49.91,5,8,92.69,1,180,1
8,Mother,398.453,184.016,49.91,5,8,92.69,1,60,1
1,Mother,417.932,178.796,49.91,5,9,92.69,1,60,1
5,Mother,395.128,202.589,49.91,5,9,114.08,1,100,1
0,Mother,388.106,203.827,49.91,5,10,114.08,1,100,1
0,Mother,426.367,171.317,49.91,5,11,92.69,1,60,1
1,Mother,404.717,185.747,49.91,5,11,156.86,1,140,1
1,Mother,425.062,166.447,49.91,5,12,92.69,1,60,1
